product_id,description,Feature1,Feature2,Feature3
P0579,Product 579 with features like ['fast' 'lightweight'],52.076636836012355,97.37015399620866,1.8233737738630196
P0580,Product 580 with features like ['durable' 'premium'],46.46506994396604,5.6850701651484306,31.013943567501727
P0581,Product 581 with features like ['reliable' 'fast'],8.477522248121462,30.995854294542575,89.2835502393112
P0582,Product 582 with features like ['premium' 'premium'],83.23308027912297,76.3662934859088,74.24972355187346
P0583,Product 583 with features like ['durable' 'fast'],68.16389616103268,57.55144884596463,87.30573506216362
P0584,Product 584 with features like ['durable' 'reliable'],54.43734449112892,95.61200293463799,41.31216678901779
P0585,Product 585 with features like ['fast' 'lightweight'],47.770123260298675,38.292793888242315,66.79781476627295
P0586,Product 586 with features like ['lightweight' 'reliable'],76.67830934381385,78.05524466690326,76.75288764982572
P0587,Product 587 with features like ['reliable' 'lightweight'],12.14356402895105,29.215649151253068,26.95715280725974
P0588,Product 588 with features like ['durable' 'reliable'],47.990696875799976,81.57925835546477,87.49145147512009
P0589,Product 589 with features like ['reliable' 'reliable'],6.2946331007094365,40.92052067193092,12.337463858002343
P0590,Product 590 with features like ['lightweight' 'reliable'],38.417651470953686,56.86662683725091,57.55789543542212
P0591,Product 591 with features like ['fast' 'lightweight'],56.09463071661885,72.47286982667424,13.102104603524406
P0592,Product 592 with features like ['durable' 'fast'],15.151761063643306,22.598117992669078,59.46335811127133
P0593,Product 593 with features like ['reliable' 'premium'],80.58833693861872,92.04800661497792,54.66280930550563
P0594,Product 594 with features like ['reliable' 'fast'],59.441097432029906,80.02960993426912,74.16665247675935
P0595,Product 595 with features like ['durable' 'lightweight'],30.747157251537388,34.391305003987725,94.00105111592968
P0596,Product 596 with features like ['durable' 'premium'],87.68602372430607,36.69001539216037,97.78143894391552
P0597,Product 597 with features like ['fast' 'durable'],23.11076284731317,10.664356757113818,68.70150729058425
P0598,Product 598 with features like ['reliable' 'lightweight'],61.24753792015104,71.4430020412188,42.99880763023363
P0599,Product 599 with features like ['lightweight' 'durable'],44.99786299813442,40.76342883116036,95.68833342559276
P0600,Product 600 with features like ['fast' 'lightweight'],3.367588703683294,97.2385198299454,65.28203822629492
P0601,Product 601 with features like ['reliable' 'fast'],91.99858207020023,73.12289250335965,32.044866365174514
P0602,Product 602 with features like ['fast' 'reliable'],41.758398062548885,38.528692850050994,72.54957014961253
P0603,Product 603 with features like ['lightweight' 'durable'],53.65546822341517,15.99487355933328,17.292256859130458
P0604,Product 604 with features like ['lightweight' 'lightweight'],38.53123107583975,34.19123607529675,24.609580835271473
P0605,Product 605 with features like ['lightweight' 'premium'],79.43416308246728,29.872512747261208,83.54583785189162
P0606,Product 606 with features like ['lightweight' 'durable'],73.35799667420373,94.4619517392587,3.862304677134798
P0607,Product 607 with features like ['premium' 'premium'],6.21003956363032,93.10540331385958,16.368322295383646
P0608,Product 608 with features like ['durable' 'reliable'],68.786234409169,63.57872397044484,81.87377713543431
P0609,Product 609 with features like ['fast' 'durable'],87.37724143676692,96.03779524664525,40.563502834285956
P0610,Product 610 with features like ['premium' 'durable'],18.851193439119243,84.5441530696198,23.52573082818929
P0611,Product 611 with features like ['durable' 'fast'],65.4233423535942,70.15514200132193,8.230502940204552
P0612,Product 612 with features like ['fast' 'fast'],31.608006622249107,87.84216886458478,69.33030008832242
P0613,Product 613 with features like ['fast' 'reliable'],91.47206880406993,27.045721112159857,48.66598536646227
P0614,Product 614 with features like ['premium' 'reliable'],72.57760336847649,77.74234518434419,21.938932840491756
P0615,Product 615 with features like ['durable' 'reliable'],4.34809343125768,77.28717784876854,99.7602560384306
P0616,Product 616 with features like ['premium' 'fast'],44.84567551492583,70.14059365513081,35.33456339520795
P0617,Product 617 with features like ['fast' 'durable'],76.30527182852265,94.6975442031743,57.75347562737138
P0618,Product 618 with features like ['fast' 'reliable'],17.81523198773804,81.89568310394488,28.578685528317813
P0619,Product 619 with features like ['premium' 'lightweight'],10.567193883891639,65.40459530978369,69.40880777061828
P0620,Product 620 with features like ['lightweight' 'durable'],96.58057060997311,53.82292278275018,32.118847551126954
P0621,Product 621 with features like ['fast' 'durable'],40.379364473545344,95.76695128318678,5.414944281196579
P0622,Product 622 with features like ['premium' 'fast'],15.49679804844105,32.029983844701796,34.97441567674435
P0623,Product 623 with features like ['durable' 'durable'],71.25778299006112,66.5738068822014,94.01265259391825
P0624,Product 624 with features like ['fast' 'reliable'],92.21429519597572,78.48635065978921,69.35140741438177
P0625,Product 625 with features like ['premium' 'fast'],43.62091802884625,48.381455102213884,34.23951210090635
P0626,Product 626 with features like ['premium' 'premium'],80.74726643971574,12.566292814922868,42.47508671069417
P0627,Product 627 with features like ['premium' 'fast'],70.96713317227953,65.67911812663671,37.335853761034286
P0628,Product 628 with features like ['premium' 'durable'],68.93314725243356,20.81874447050788,77.9274334025037
P0629,Product 629 with features like ['premium' 'fast'],82.57886270340464,58.838373428614844,38.636349629604
P0630,Product 630 with features like ['premium' 'reliable'],27.92853664830344,59.159162322626244,8.398030136762344
P0631,Product 631 with features like ['fast' 'fast'],32.90690463646814,71.90096765195777,4.887905912387094
P0632,Product 632 with features like ['reliable' 'fast'],99.95328134551978,53.825269989412035,32.54677483119602
P0633,Product 633 with features like ['premium' 'reliable'],23.45423009137962,6.725433043453471,29.71916171893895
P0634,Product 634 with features like ['durable' 'lightweight'],85.66634772078645,60.329931184246874,98.92814368575698
P0635,Product 635 with features like ['lightweight' 'premium'],34.7471958693772,53.18214720973943,66.79787150508135
P0636,Product 636 with features like ['reliable' 'durable'],4.460482150339631,96.2143637775556,22.377895288188142
P0637,Product 637 with features like ['lightweight' 'lightweight'],61.30183181060912,49.31765026521664,17.695504546366166
P0638,Product 638 with features like ['premium' 'fast'],7.144140715913838,11.233841973326998,70.11941914542297
P0639,Product 639 with features like ['premium' 'reliable'],91.57286119748069,26.223225911513314,99.44377867154904
P0640,Product 640 with features like ['reliable' 'fast'],86.8246492952741,45.74095765293189,45.08011899420894
P0641,Product 641 with features like ['reliable' 'lightweight'],27.972084331724815,81.05505188220735,4.2089019949705815
P0642,Product 642 with features like ['reliable' 'fast'],85.24198658006573,12.94441041137315,66.02109199555669
P0643,Product 643 with features like ['lightweight' 'durable'],80.62234001589661,37.9444391257905,95.08778397855309
P0644,Product 644 with features like ['lightweight' 'fast'],39.215139709837665,2.6064416100370003,21.29851140972708
P0645,Product 645 with features like ['premium' 'reliable'],77.59072489116157,66.13972898755824,80.75195809316334
P0646,Product 646 with features like ['reliable' 'premium'],9.77613422961135,55.35202482429087,11.256822480530174
P0647,Product 647 with features like ['durable' 'lightweight'],11.119349358016855,60.363517291141875,37.8244037381742
P0648,Product 648 with features like ['durable' 'fast'],46.09425356893802,55.01563471211225,70.49961139850247
P0649,Product 649 with features like ['reliable' 'fast'],43.05228483714105,28.87442748373659,4.93710731221997
P0650,Product 650 with features like ['reliable' 'reliable'],90.2329402335917,90.1082197285817,85.92366597406495
P0651,Product 651 with features like ['lightweight' 'premium'],42.40247651094185,35.411651185866056,56.97117326956906
P0652,Product 652 with features like ['lightweight' 'reliable'],19.468390576490684,76.85307710589541,10.287687310921902
P0653,Product 653 with features like ['durable' 'premium'],97.22062110858812,57.123941932638374,44.72304288199365
P0654,Product 654 with features like ['premium' 'reliable'],26.156442875352656,77.08431470367215,75.3577256388259
P0655,Product 655 with features like ['fast' 'fast'],65.94746441029899,49.936611638557636,15.726488605056675
P0656,Product 656 with features like ['premium' 'lightweight'],55.115022958466945,20.64986337463124,4.386582988671868
P0657,Product 657 with features like ['reliable' 'reliable'],44.71517591302741,13.302223531785586,42.03662135854385
P0658,Product 658 with features like ['fast' 'reliable'],11.87382268249803,44.90664047537497,19.569585559066955
P0659,Product 659 with features like ['fast' 'fast'],55.37923236351589,61.61514732397234,22.94467737631399
P0660,Product 660 with features like ['lightweight' 'reliable'],98.91809332862195,86.49403072896183,79.97166654343741
P0661,Product 661 with features like ['premium' 'reliable'],19.775982459993095,74.65369694585385,7.107333996342527
P0662,Product 662 with features like ['premium' 'durable'],96.56148974856201,75.1266736150874,42.281822129535996
P0663,Product 663 with features like ['premium' 'reliable'],31.765147899402436,37.90285766579827,1.3497542762355619
P0664,Product 664 with features like ['premium' 'fast'],80.20403445488903,66.14942404354241,30.91050535205363
P0665,Product 665 with features like ['lightweight' 'premium'],85.93359304828189,1.5149735792894132,28.1322195004044
P0666,Product 666 with features like ['premium' 'fast'],96.13823820609265,62.3776667960662,42.82487746608988
P0667,Product 667 with features like ['fast' 'lightweight'],31.50732571016997,33.238294325463,10.509966608402667
P0668,Product 668 with features like ['reliable' 'reliable'],19.938812310433455,24.185074075707565,89.09522476893198
P0669,Product 669 with features like ['reliable' 'premium'],79.62709938288623,2.1837204426515333,28.391169026017508
P0670,Product 670 with features like ['reliable' 'fast'],7.329034873560554,69.16644335178488,50.18341587625753
P0671,Product 671 with features like ['premium' 'reliable'],37.167268675516716,90.51616059488885,10.253004239328238
P0672,Product 672 with features like ['reliable' 'reliable'],49.085217749000144,79.13853459719938,72.20117516240778
P0673,Product 673 with features like ['durable' 'reliable'],15.375266736104752,56.47476787326093,92.03526111517431
P0674,Product 674 with features like ['durable' 'lightweight'],91.10170952527206,84.03287971413884,49.897630334662495
P0675,Product 675 with features like ['reliable' 'lightweight'],82.48823823038845,14.859252076290593,61.94240438834708
P0676,Product 676 with features like ['reliable' 'durable'],78.28491811284256,68.9602575562488,60.1448208716065
P0677,Product 677 with features like ['lightweight' 'fast'],7.03185364490482,28.591128703595274,21.94129819818664
P0678,Product 678 with features like ['lightweight' 'fast'],53.0318254495207,98.80608836887515,57.573233198209536
P0679,Product 679 with features like ['reliable' 'reliable'],48.98623616636998,69.30096329972388,52.295151956413655
P0680,Product 680 with features like ['fast' 'durable'],87.83361987591637,55.453493523999455,21.141734128374505
P0681,Product 681 with features like ['reliable' 'fast'],39.167418203863456,31.12532808835447,81.83992248174373
P0682,Product 682 with features like ['lightweight' 'fast'],43.267912063980525,30.701456405445935,62.71106337604237
P0683,Product 683 with features like ['durable' 'reliable'],20.70844521175805,21.23905304581616,84.48361579135646
P0684,Product 684 with features like ['fast' 'premium'],31.790995347610117,40.15758095977499,93.93208645881533
P0685,Product 685 with features like ['premium' 'lightweight'],6.2719974413788355,18.679646330120455,72.81886590925437
P0686,Product 686 with features like ['durable' 'lightweight'],18.15425714032077,76.44678866434806,27.509394212364793
P0687,Product 687 with features like ['fast' 'premium'],17.745457874313036,5.528079869453848,71.54937808093841
P0688,Product 688 with features like ['reliable' 'premium'],81.51960452777445,90.55544930920281,42.15395068817147
P0689,Product 689 with features like ['lightweight' 'reliable'],91.91593712146314,3.9341261222481387,79.25740414834388
P0690,Product 690 with features like ['durable' 'lightweight'],51.824422949570945,34.40443023537491,7.462558070364416
P0691,Product 691 with features like ['fast' 'reliable'],77.42266588437735,25.160790362410005,57.560294574153026
P0692,Product 692 with features like ['durable' 'lightweight'],99.07549750229423,11.893246178034742,88.04245181441432
P0693,Product 693 with features like ['reliable' 'durable'],1.824413627794503,6.795382973450294,77.36400017016561
P0694,Product 694 with features like ['fast' 'premium'],64.30322769682255,67.97193515156104,62.325102862773726
P0695,Product 695 with features like ['lightweight' 'reliable'],45.803590325739755,43.27681188635543,17.86548844753893
P0696,Product 696 with features like ['fast' 'lightweight'],40.866473670834544,73.13156671095754,23.607326244730736
P0697,Product 697 with features like ['premium' 'fast'],35.004120440491285,96.51086536479787,3.1156511853634274
P0698,Product 698 with features like ['reliable' 'reliable'],43.11435496674552,66.34809449684624,43.35827740782248
P0699,Product 699 with features like ['reliable' 'premium'],83.05827457626823,5.584718754895191,82.0900374760915
P0700,Product 700 with features like ['fast' 'reliable'],87.44446257114748,18.918453290989277,73.69761433697764
P0701,Product 701 with features like ['lightweight' 'fast'],23.519716921616105,21.19509375895169,17.483045126787434
P0702,Product 702 with features like ['lightweight' 'durable'],91.81517672639774,37.15044088352914,4.054833296913279
P0703,Product 703 with features like ['premium' 'premium'],95.32046101819252,42.21651566492136,33.013078716711405
P0704,Product 704 with features like ['reliable' 'durable'],43.80562491069598,5.344033848234571,96.50937743114088
P0705,Product 705 with features like ['lightweight' 'fast'],69.20968629077005,55.07746647736816,69.96382787121685
P0706,Product 706 with features like ['durable' 'premium'],61.92098730981398,26.71206271908624,64.71938525858435
P0707,Product 707 with features like ['durable' 'premium'],40.847184430248056,66.38961215517908,65.81216862039904
P0708,Product 708 with features like ['durable' 'fast'],42.74357557596642,27.745419144117577,75.12795278483665
P0709,Product 709 with features like ['lightweight' 'reliable'],9.817340193676083,95.06081873851228,96.79546798575892
P0710,Product 710 with features like ['fast' 'fast'],30.902429012538022,39.78124522410603,59.909842725148586
P0711,Product 711 with features like ['lightweight' 'durable'],52.25581124763859,6.2470486133906835,26.456030127046954
P0712,Product 712 with features like ['lightweight' 'premium'],81.114297960098,8.220956240449404,73.90318311510775
P0713,Product 713 with features like ['durable' 'premium'],54.03970555718507,7.477313977123134,96.82434539443412
P0714,Product 714 with features like ['lightweight' 'premium'],92.48077816341166,68.7289544621381,43.888834260755516
P0715,Product 715 with features like ['durable' 'lightweight'],47.82192936741091,96.64260777721421,98.69616820177187
P0716,Product 716 with features like ['fast' 'reliable'],26.202074052184127,59.25696835579491,20.80082186863902
P0717,Product 717 with features like ['lightweight' 'lightweight'],38.84300107302259,60.29424728572753,56.10681806676923
P0718,Product 718 with features like ['reliable' 'premium'],23.126328664020768,5.904416508330013,22.638987682902556
P0719,Product 719 with features like ['fast' 'fast'],23.215684092509047,67.25550118122837,60.59067237766694
P0720,Product 720 with features like ['premium' 'lightweight'],90.83120248274633,19.476011322015744,84.46780357679113
P0721,Product 721 with features like ['reliable' 'reliable'],5.4841646735823035,78.55801413127715,87.63455337840645
P0722,Product 722 with features like ['premium' 'fast'],62.058266480530435,75.51253600847912,97.38674905067397
P0723,Product 723 with features like ['lightweight' 'reliable'],72.44674263217786,7.662005402891331,44.34005050357031
P0724,Product 724 with features like ['durable' 'fast'],92.76178868468627,90.29481749703179,95.75202887660605
P0725,Product 725 with features like ['premium' 'fast'],45.73615176005275,42.321223341810786,44.85654568804784
P0726,Product 726 with features like ['premium' 'premium'],81.76552961672073,34.127951682752325,18.06526566148523
P0727,Product 727 with features like ['reliable' 'lightweight'],55.25559539189545,11.60823671995191,49.91685207455231
P0728,Product 728 with features like ['reliable' 'lightweight'],37.86692522716626,95.61045812199929,2.932014087421953
P0729,Product 729 with features like ['fast' 'reliable'],47.687849491846634,88.83494607828551,6.768904203963039
P0730,Product 730 with features like ['durable' 'premium'],94.11100593878957,15.139969603173022,55.43805828267336
P0731,Product 731 with features like ['durable' 'durable'],30.73082903368418,22.418005142630467,24.732369140757193
P0732,Product 732 with features like ['reliable' 'lightweight'],74.17540099915976,74.50330046512576,83.47270017784929
P0733,Product 733 with features like ['reliable' 'fast'],32.59884993830419,67.67253252238952,80.23887863116082
P0734,Product 734 with features like ['lightweight' 'premium'],71.4447135365286,25.589335173501247,52.41618316039328
P0735,Product 735 with features like ['durable' 'lightweight'],74.07856406489687,84.90271447996837,55.25641922895342
P0736,Product 736 with features like ['durable' 'durable'],3.676897376712021,94.4792246478519,90.91333860361267
P0737,Product 737 with features like ['lightweight' 'durable'],49.63454137152744,28.284659623555015,91.67681767506832
P0738,Product 738 with features like ['premium' 'lightweight'],10.457991453911227,86.68314157034462,29.837037939625635
P0739,Product 739 with features like ['premium' 'fast'],45.52784175199016,71.20860747587359,47.579687138747964
P0740,Product 740 with features like ['durable' 'durable'],8.710052394823622,35.18468162021409,22.32421753615289
P0741,Product 741 with features like ['reliable' 'fast'],21.447991301907084,2.679307149811474,53.303964895524445
P0742,Product 742 with features like ['durable' 'durable'],4.007966829343513,10.743491844407428,14.819953450267088
P0743,Product 743 with features like ['durable' 'lightweight'],91.05926975418545,59.504589512759495,24.889706662796204
P0744,Product 744 with features like ['durable' 'lightweight'],3.811645629498358,81.90587473009455,65.05869142121483
P0745,Product 745 with features like ['fast' 'durable'],67.8242257869381,47.75414686936414,45.26624538967444
P0746,Product 746 with features like ['reliable' 'reliable'],23.724110462780718,12.995204724454359,95.72682225442124
P0747,Product 747 with features like ['reliable' 'fast'],98.85656744967726,47.1416177948879,81.8080061187393
P0748,Product 748 with features like ['fast' 'durable'],20.72004496612023,96.313994666695,65.3711464053484
P0749,Product 749 with features like ['fast' 'fast'],37.404168790235445,57.725322537783896,60.13581562560661
P0750,Product 750 with features like ['reliable' 'premium'],20.99561646826002,81.06313810783499,44.322812171481466
P0751,Product 751 with features like ['lightweight' 'lightweight'],82.2415779460892,16.262530306275607,84.65092819254295
P0752,Product 752 with features like ['lightweight' 'lightweight'],10.645813767562789,59.47517444280071,71.53952065213626
P0753,Product 753 with features like ['premium' 'reliable'],26.272593287881286,94.3526056003237,65.88702307842922
P0754,Product 754 with features like ['reliable' 'durable'],22.31019783702911,18.22401298600355,90.7814955675437
P0755,Product 755 with features like ['durable' 'premium'],60.70323936176759,92.19584842145845,69.93789732233708
P0756,Product 756 with features like ['durable' 'lightweight'],59.84453995122717,52.160202130705386,51.920981905775264
P0757,Product 757 with features like ['durable' 'lightweight'],4.690733432124323,21.62195038235835,43.08559906653014
P0758,Product 758 with features like ['premium' 'lightweight'],40.44665929602401,84.61505203430998,29.093225621368486
P0759,Product 759 with features like ['lightweight' 'reliable'],35.43569741173132,31.548914966216312,98.57205838825189
P0760,Product 760 with features like ['reliable' 'durable'],61.596492172378944,70.3173777881502,27.1599904766121
P0761,Product 761 with features like ['reliable' 'lightweight'],28.236445462602443,47.17532319129299,54.82236367762546
P0762,Product 762 with features like ['fast' 'fast'],79.66227332538833,34.54357266672932,20.0540195414746
P0763,Product 763 with features like ['durable' 'durable'],39.385812193017465,66.73899543497373,68.80909826855726
P0764,Product 764 with features like ['reliable' 'premium'],65.85390112197044,2.2211411363190563,9.315698859290737
P0765,Product 765 with features like ['premium' 'premium'],48.11623360892978,3.530835611471651,1.1084730767767215
P0766,Product 766 with features like ['durable' 'fast'],49.3774425172627,49.881099410099864,69.59876744136437
P0767,Product 767 with features like ['premium' 'reliable'],28.776876209985314,63.169718530660624,95.68587648066016
P0768,Product 768 with features like ['reliable' 'premium'],84.24493051206882,86.23985443806917,97.70208683341849
P0769,Product 769 with features like ['fast' 'lightweight'],82.7835722902059,40.27821883475654,71.04530595010029
P0770,Product 770 with features like ['lightweight' 'lightweight'],23.325557420109085,47.001826632889106,36.026362235273
P0771,Product 771 with features like ['durable' 'premium'],67.80589628690615,38.908459663697656,86.91585209224043
P0772,Product 772 with features like ['durable' 'lightweight'],77.08412138828159,80.27442371416335,1.5754248590191737
P0773,Product 773 with features like ['reliable' 'lightweight'],19.081723698564048,6.4646093675252985,94.1151282692517
P0774,Product 774 with features like ['reliable' 'durable'],48.14924291373755,42.30875452921562,23.752955963776603
P0775,Product 775 with features like ['premium' 'lightweight'],1.7456452878353015,47.21658613572486,15.29483059643089
P0776,Product 776 with features like ['lightweight' 'durable'],64.51502207251838,64.94749454249495,65.93222664436509
P0777,Product 777 with features like ['lightweight' 'fast'],78.45898154642455,31.714507540136616,3.9657194457330043
P0778,Product 778 with features like ['lightweight' 'durable'],60.422962080384316,80.56062183643664,17.802989846615578
P0779,Product 779 with features like ['lightweight' 'durable'],45.74912656269937,54.939269002496495,30.612954740340477
P0780,Product 780 with features like ['reliable' 'durable'],91.80132240345822,64.15678012398064,21.0169647355239
P0781,Product 781 with features like ['durable' 'reliable'],63.0019287360837,4.948095285937557,34.72060667923764
P0782,Product 782 with features like ['premium' 'durable'],80.00655716712807,22.48093018212584,7.411641217458335
P0783,Product 783 with features like ['durable' 'fast'],7.151864927156533,53.57561128135067,40.050229776640045
P0784,Product 784 with features like ['reliable' 'durable'],56.225856787604094,63.776731645917984,77.5736666205695
P0785,Product 785 with features like ['durable' 'fast'],71.54516371667067,72.25615756049021,50.079514773659426
P0786,Product 786 with features like ['lightweight' 'fast'],65.1593709954708,65.77173877674012,94.02853593014179
P0787,Product 787 with features like ['premium' 'fast'],70.65864407421415,63.98276787969488,87.06719167809744
P0788,Product 788 with features like ['premium' 'fast'],63.42140424525669,25.56975031348109,66.5488615521575
P0789,Product 789 with features like ['premium' 'durable'],55.2114827859713,9.021059412641998,44.671261936252556
P0790,Product 790 with features like ['premium' 'reliable'],80.89604971436968,82.80237768501689,10.588144649673406
P0791,Product 791 with features like ['premium' 'fast'],4.823130241463829,86.12325784215268,57.582893405629974
P0792,Product 792 with features like ['lightweight' 'premium'],88.18127194786537,51.0463154960146,95.39482576595537
P0793,Product 793 with features like ['durable' 'premium'],12.443213277430866,64.4772005473987,80.057187949269
P0794,Product 794 with features like ['premium' 'lightweight'],99.09666511539108,86.70807428149487,12.77890840383072
P0795,Product 795 with features like ['durable' 'premium'],55.55179820235838,60.10381355475012,11.213593084486435
P0796,Product 796 with features like ['lightweight' 'durable'],90.59770204931743,53.425469311476654,52.988050949240005
P0797,Product 797 with features like ['lightweight' 'durable'],54.81916454902745,39.06357048882833,1.1909047118169223
P0798,Product 798 with features like ['fast' 'premium'],33.571097000609434,27.889900789060903,29.545070924606947
P0799,Product 799 with features like ['premium' 'premium'],52.615837559430595,97.82037099781994,36.13235160103523
P0800,Product 800 with features like ['premium' 'premium'],3.940844172178182,79.04047154730219,38.5362681977283
P0801,Product 801 with features like ['premium' 'premium'],12.499132284850788,70.33642602858326,4.021489203978465
P0802,Product 802 with features like ['premium' 'lightweight'],28.890317226544827,91.54562094667236,5.468926064359639
P0803,Product 803 with features like ['durable' 'fast'],76.45552787737275,50.989308557330446,8.683229298541255
P0804,Product 804 with features like ['fast' 'premium'],86.67881308517183,94.29870882165496,25.945795744566496
P0805,Product 805 with features like ['reliable' 'reliable'],26.730638305883915,63.830351257920455,49.91951285597726
P0806,Product 806 with features like ['reliable' 'premium'],30.75404429087984,68.11443540114463,87.8918660754927
P0807,Product 807 with features like ['reliable' 'reliable'],57.137027337407375,41.17612299252539,90.12123920216756
P0808,Product 808 with features like ['lightweight' 'durable'],77.30228095400452,56.301934226131216,56.783285354599656
P0809,Product 809 with features like ['fast' 'lightweight'],78.80463877730581,14.909970422623983,46.43233119906723
P0810,Product 810 with features like ['reliable' 'premium'],46.435294214991444,20.090669412598935,8.060233901700144
P0811,Product 811 with features like ['durable' 'reliable'],81.64453465883406,21.0187217968889,94.68317905826284
P0812,Product 812 with features like ['durable' 'reliable'],13.343867328608678,51.308865738796236,36.46593634617948
P0813,Product 813 with features like ['reliable' 'lightweight'],7.350765914173079,31.980381695980686,90.096020125894
P0814,Product 814 with features like ['fast' 'lightweight'],77.68482477435377,17.416599410495984,62.37373676430443
P0815,Product 815 with features like ['fast' 'premium'],97.83337924509605,43.58930071713975,2.437920976299322
P0816,Product 816 with features like ['reliable' 'fast'],18.19623246723391,71.52716219969962,24.045914559741377
P0817,Product 817 with features like ['premium' 'reliable'],90.29792867061325,42.485859927989694,45.82235171774355
P0818,Product 818 with features like ['fast' 'premium'],41.78515361285108,71.98598984967637,39.750697033907805
P0819,Product 819 with features like ['premium' 'reliable'],70.23285855820481,17.95340380742491,51.02375364669311
P0820,Product 820 with features like ['fast' 'durable'],62.69809996824525,30.905888685550195,61.42256525439353
P0821,Product 821 with features like ['durable' 'lightweight'],73.80615963026177,58.07636221754494,9.363219697462332
P0822,Product 822 with features like ['fast' 'reliable'],79.70198204784971,24.871004481025533,33.29590887028739
P0823,Product 823 with features like ['lightweight' 'reliable'],59.90140223745135,15.064963816775135,34.14555586000427
P0824,Product 824 with features like ['fast' 'lightweight'],83.56727819984815,4.636153437717942,39.25773811695005
P0825,Product 825 with features like ['fast' 'reliable'],57.653591313810814,62.57453866993615,48.54752757651301
P0826,Product 826 with features like ['reliable' 'fast'],18.60818999942943,52.873499743741185,6.180792096093396
P0827,Product 827 with features like ['fast' 'fast'],25.44320127660363,56.936369225381995,9.401139575962631
P0828,Product 828 with features like ['fast' 'lightweight'],28.688039496998858,63.53103385883509,17.133654791569345
P0829,Product 829 with features like ['fast' 'fast'],37.16702997062218,68.69944245239289,63.58369031060463
P0830,Product 830 with features like ['reliable' 'durable'],6.6688044293707796,34.316874646937144,24.439700918114987
P0831,Product 831 with features like ['durable' 'premium'],62.22339198009138,94.2135976764672,91.35838609538025
P0832,Product 832 with features like ['reliable' 'reliable'],58.12493524358028,80.27668542199508,29.33241484224375
P0833,Product 833 with features like ['premium' 'lightweight'],13.940437538562373,17.29591128899777,68.9147809829385
P0834,Product 834 with features like ['fast' 'fast'],32.445185345999434,80.99625388222572,49.552825897516065
P0835,Product 835 with features like ['durable' 'lightweight'],54.82933428714023,83.75770758383509,79.66265529492095
P0836,Product 836 with features like ['premium' 'premium'],68.55890076210827,97.59658231040311,63.24047736413812
P0837,Product 837 with features like ['reliable' 'fast'],24.165313391450873,41.814641028053195,78.74914199411697
P0838,Product 838 with features like ['durable' 'fast'],15.168186059816716,47.935566605747134,83.31680101416215
P0839,Product 839 with features like ['premium' 'premium'],65.82227820893061,68.08920836755935,32.72115653397308
P0840,Product 840 with features like ['durable' 'fast'],9.458241160602071,25.67266861632538,54.774333834707235
P0841,Product 841 with features like ['lightweight' 'lightweight'],78.69421630629265,87.36891525068313,49.04205396301832
P0842,Product 842 with features like ['premium' 'fast'],81.59314874023987,38.96951284857185,70.69214741953643
P0843,Product 843 with features like ['reliable' 'premium'],97.6616604704509,39.910877936436584,30.826281585924523
P0844,Product 844 with features like ['lightweight' 'reliable'],94.828748340771,48.64850495822673,31.545911571733516
P0845,Product 845 with features like ['premium' 'durable'],65.54030581893213,54.61893868460632,44.359204444131485
P0846,Product 846 with features like ['fast' 'reliable'],46.95647919705327,71.99674249143649,64.50764994955196
P0847,Product 847 with features like ['fast' 'lightweight'],69.44423963555776,86.05883259782142,90.50580759335035
P0848,Product 848 with features like ['fast' 'reliable'],77.25023754430634,36.64036574601342,73.76173077770794
P0849,Product 849 with features like ['fast' 'premium'],94.61401158640702,78.037791256123,79.86886447145014
P0850,Product 850 with features like ['lightweight' 'premium'],22.009530003528663,4.293244933942569,58.9309202159406
P0851,Product 851 with features like ['lightweight' 'durable'],66.94629458335217,63.102829092243375,75.72423016507211
P0852,Product 852 with features like ['durable' 'durable'],98.87326595326678,40.1465778680211,24.73643807054385
P0853,Product 853 with features like ['lightweight' 'fast'],92.33831725957663,66.53039568794583,9.426031960646027
P0854,Product 854 with features like ['fast' 'premium'],67.54874292815329,80.40631155409247,1.024922567353715
P0855,Product 855 with features like ['lightweight' 'fast'],39.863772917154236,48.67958033463424,51.49947574073052
P0856,Product 856 with features like ['fast' 'reliable'],47.98411737701925,9.59855332806261,23.01428130195256
P0857,Product 857 with features like ['lightweight' 'premium'],89.57352737279895,11.54341121914692,41.60500648420475
P0858,Product 858 with features like ['durable' 'premium'],71.23862085154886,34.37919197998433,90.01607057799863
P0859,Product 859 with features like ['durable' 'durable'],98.45767107087974,76.83710820914234,12.836476186993645
P0860,Product 860 with features like ['fast' 'fast'],79.35751420773177,31.444625756287657,8.095634835403668
P0861,Product 861 with features like ['premium' 'lightweight'],2.43199492717433,89.43041781749918,1.197199538220766
P0862,Product 862 with features like ['lightweight' 'fast'],79.8985567269901,85.54560735983802,39.91718987419109
P0863,Product 863 with features like ['durable' 'durable'],72.48648370776314,41.23855482776071,33.07078971882318
P0864,Product 864 with features like ['lightweight' 'fast'],7.469058589588676,43.97413233089076,86.07443221336248
P0865,Product 865 with features like ['durable' 'durable'],9.9758722099383,2.0105082714979696,44.52608979334957
P0866,Product 866 with features like ['reliable' 'reliable'],58.006356677842554,1.402602754787063,60.37462095902389
P0867,Product 867 with features like ['fast' 'premium'],40.25404654778801,8.661577566945688,66.66791204490964
